年,月,日,命数1,命数2,命数3
1975,3,28,3,3,9
1975,4,28,42,45,45
1975,5,28,12,13,15
1975,6,28,41,43,44
1975,7,28,11,15,20
1975,8,28,50,45,44
1975,9,28,19,15,13
1975,10,28,49,44,43
1975,11,28,18,15,17
1975,12,28,48,46,43
1975,1,29,12,15,20
1975,3,29,12,12,15
1975,4,29,41,46,44
1975,5,29,11,14,20
1975,6,29,50,42,42
1975,7,29,20,14,18
1975,8,29,49,46,43
1975,9,29,18,14,17
1975,10,29,48,41,43
1975,11,29,17,16,17
1975,12,29,47,45,43
1975,1,30,19,14,18
1975,3,30,11,11,20
1975,4,30,50,43,42
1975,5,30,20,11,18
1975,6,30,49,41,43
1975,7,30,19,13,13
1975,8,30,48,43,43
1975,9,30,17,13,17
1975,10,30,47,42,43
1975,11,30,16,13,19
1975,12,30,46,44,49
1975,1,31,20,13,13
1975,3,31,20,20,18
1975,5,31,19,12,13
1975,7,31,18,12,17
1975,8,31,47,44,43
1975,10,31,46,49,49
1975,12,31,45,43,44
1976,1,1,44,42,42
1976,2,1,13,17,17
1976,3,1,47,43,42
1976,4,1,18,13,17
1976,5,1,48,48,47
1976,6,1,25,23,27
1976,7,1,55,54,51
1976,8,1,26,25,27
1976,9,1,53,55,53
1976,10,1,23,26,23
1976,11,1,54,54,52
1976,12,1,24,28,28
1976,1,2,43,41,47
1976,2,2,22,26,27
1976,3,2,48,44,47
1976,4,2,25,22,27
1976,5,2,55,55,51
1976,6,2,26,24,27
1976,7,2,56,53,51
1976,8,2,23,24,23
1976,9,2,54,56,52
1976,10,2,24,25,28
1976,11,2,51,51,60
1976,12,2,21,25,26
1976,1,3,52,60,51
1976,2,3,21,25,27
1976,3,3,55,51,51
1976,4,3,26,21,27
1976,5,3,56,56,51
1976,6,3,23,21,23
1976,7,3,53,52,53
1976,8,3,24,23,28
1976,9,3,51,53,60
1976,10,3,21,24,26
1976,11,3,52,52,51
1976,12,3,22,26,21
1976,1,4,51,59,51
1976,2,4,30,24,23
1976,3,4,56,52,51
1976,4,4,23,30,23
1976,5,4,53,53,54
1976,6,4,24,22,28
1976,7,4,54,51,52
1976,8,4,21,22,26
1976,9,4,52,54,51
1976,10,4,22,23,21
1976,11,4,59,59,51
1976,12,4,29,23,25
1976,1,5,60,58,53
1976,2,5,29,24,24
1976,3,5,60,59,69
1976,4,5,29,29,24
1976,5,5,59,54,54
1976,6,5,28,29,25
1976,7,5,51,60,60
1976,8,5,22,21,21
1976,9,5,59,51,51
1976,10,5,29,22,25
1976,11,5,60,60,51
1976,12,5,30,24,25
1976,1,6,60,57,54
1976,2,6,28,21,25
1976,3,6,59,60,54
1976,4,6,28,28,25
1976,5,6,58,51,59
1976,6,6,27,30,25
1976,7,6,52,59,51
1976,8,6,29,30,25
1976,9,6,60,52,51
1976,10,6,30,21,25
1976,11,6,57,57,58
1976,12,6,27,21,27
1976,1,7,57,56,59
1976,2,7,27,22,25
1976,3,7,58,57,59
1976,4,7,27,27,25
1976,5,7,57,52,59
1976,6,7,26,27,29
1976,7,7,56,58,59
1976,8,7,25,30,26
1976,9,7,54,59,60
1976,10,7,27,30,27
1976,11,7,53,58,58
1976,12,7,23,22,28
1976,1,8,58,55,59
1976,2,8,26,29,29
1976,3,8,57,58,59
1976,4,8,26,26,29
1976,5,8,56,59,59
1976,6,8,25,28,26
1976,7,8,55,57,52
1976,8,8,24,27,24
1976,9,8,53,60,58
1976,10,8,23,29,28
1976,11,8,2,5,9
1976,12,8,32,39,33
1976,1,9,55,54,59
1976,2,9,25,30,26
1976,3,9,56,55,59
1976,4,9,25,25,26
1976,5,9,55,60,52
1976,6,9,24,25,24
1976,7,9,54,56,60
1976,8,9,23,28,28
1976,9,9,2,7,9
1976,10,9,32,38,33
1976,11,9,1,6,9
1976,12,9,31,40,33
1976,1,10,56,53,52
1976,2,10,24,27,24
1976,3,10,55,56,52
1976,4,10,24,24,23
1976,5,10,54,57,60
1976,6,10,23,26,28
1976,7,10,53,55,58
1976,8,10,32,35,33
1976,9,10,1,8,9
1976,10,10,31,37,33
1976,11,10,10,3,3
1976,12,10,40,37,33
1976,1,11,53,52,60
1976,2,11,23,28,28
1976,3,11,54,53,60
1976,4,11,23,23,28
1976,5,11,53,58,58
1976,6,11,32,33,33
1976,7,11,2,4,9
1976,8,11,31,36,33
1976,9,11,10,5,3
1976,10,11,40,36,33
1976,11,11,9,4,10
1976,12,11,39,38,36
1976,1,12,54,51,58
1976,2,12,32,35,33
1976,3,12,53,54,58
1976,4,12,32,32,33
1976,5,12,2,5,9
1976,6,12,31,34,33
1976,7,12,1,3,9
1976,8,12,40,33,33
1976,9,12,9,6,10
1976,10,12,39,35,36
1976,11,12,8,1,8
1976,12,12,38,35,34
1976,1,13,1,10,9
1976,2,13,31,34,33
1976,3,13,2,1,9
1976,4,13,31,31,33
1976,5,13,1,8,9
1976,6,13,40,31,37
1976,7,13,10,2,3
1976,8,13,39,34,36
1976,9,13,8,3,8
1976,10,13,38,34,34
1976,11,13,7,2,2
1976,12,13,37,36,32
1976,1,14,2,9,9
1976,2,14,40,31,37
1976,3,14,1,2,9
1976,4,14,40,40,37
1976,5,14,10,5,1
1976,6,14,39,32,36
1976,7,14,9,1,10
1976,8,14,38,31,34
1976,9,14,7,4,2
1976,10,14,37,33,32
1976,11,14,6,9,7
1976,12,14,36,33,33
1976,1,15,9,8,1
1976,2,15,37,32,36
1976,3,15,8,9,1
1976,4,15,37,37,36
1976,5,15,7,6,10
1976,6,15,36,39,40
1976,7,15,8,10,8
1976,8,15,37,36,38
1976,9,15,6,1,7
1976,10,15,36,32,33
1976,11,15,5,6,7
1976,12,15,35,34,33
1976,1,16,10,5,10
1976,2,16,36,39,40
1976,3,16,7,9,9
1976,4,16,36,36,40
1976,5,16,6,3,6
1976,6,16,35,31,38
1976,7,16,7,9,4
1976,8,16,36,33,33
1976,9,16,5,2,7
1976,10,16,35,31,33
1976,11,16,4,3,1
1976,12,16,34,31,35
1976,1,17,8,4,6
1976,2,17,35,40,38
1976,3,17,6,8,6
1976,4,17,35,35,38
1976,5,17,5,4,4
1976,6,17,34,40,34
1976,7,17,4,6,7
1976,8,17,33,34,31
1976,9,17,2,9,1
1976,10,17,34,40,35
1976,11,17,1,4,10
1976,12,17,31,32,34
1976,1,18,7,3,4
1976,2,18,39,37,34
1976,3,18,2,7,4
1976,4,18,39,39,34
1976,5,18,9,1,10
1976,6,18,40,39,39
1976,7,18,3,5,5
1976,8,18,32,31,35
1976,9,18,1,9,9
1976,10,18,31,35,34
1976,11,18,20,11,14
1976,12,18,50,50,49
1976,1,19,6,10,10
1976,2,19,40,38,39
1976,3,19,9,6,10
1976,4,19,40,40,39
1976,5,19,10,2,9
1976,6,19,37,38,35
1976,7,19,2,4,1
1976,8,19,31,32,33
1976,9,19,20,18,14
1976,10,19,50,44,50
1976,11,19,19,12,12
1976,12,19,49,49,48
1976,1,20,5,9,9
1976,2,20,37,33,33
1976,3,20,10,5,9
1976,4,20,37,37,33
1976,5,20,7,5,9
1976,6,20,38,37,33
1976,7,20,8,7,9
1976,8,20,45,49,45
1976,9,20,16,17,12
1976,10,20,49,43,48
1976,11,20,13,19,18
1976,12,20,43,48,44
1976,1,21,4,8,9
1976,2,21,38,34,33
1976,3,21,7,4,9
1976,4,21,38,38,33
1976,5,21,8,6,9
1976,6,21,45,46,45
1976,7,21,15,16,15
1976,8,21,46,50,48
1976,9,21,13,16,18
1976,10,21,43,43,44
1976,11,21,14,20,13
1976,12,21,44,47,43
1976,1,22,3,7,9
1976,2,22,45,41,45
1976,3,22,8,3,9
1976,4,22,45,45,46
1976,5,22,15,13,15
1976,6,22,46,45,44
1976,7,22,16,15,20
1976,8,22,43,45,44
1976,9,22,14,15,13
1976,10,22,44,44,43
1976,11,22,11,15,17
1976,12,22,41,46,43
1976,1,23,12,16,15
1976,2,23,46,42,44
1976,3,23,15,12,15
1976,4,23,46,46,44
1976,5,23,16,14,20
1976,6,23,43,44,44
1976,7,23,13,14,18
1976,8,23,44,46,43
1976,9,23,11,14,17
1976,10,23,41,41,43
1976,11,23,12,16,17
1976,12,23,42,45,43
1976,1,24,11,15,20
1976,2,24,43,49,44
1976,3,24,16,11,20
1976,4,24,43,43,44
1976,5,24,13,11,18
1976,6,24,44,43,43
1976,7,24,14,13,13
1976,8,24,41,43,43
1976,9,24,12,13,17
1976,10,24,42,42,43
1976,11,24,19,13,19
1976,12,24,49,44,49
1976,1,25,20,14,18
1976,2,25,44,50,43
1976,3,25,13,20,18
1976,4,25,44,44,43
1976,5,25,14,12,13
1976,6,25,41,42,43
1976,7,25,11,12,17
1976,8,25,42,44,43
1976,9,25,19,12,19
1976,10,25,49,49,50
1976,11,25,20,14,18
1976,12,25,50,43,44
1976,1,26,19,13,13
1976,2,26,41,47,43
1976,3,26,14,19,13
1976,4,26,41,41,43
1976,5,26,11,19,17
1976,6,26,42,49,43
1976,7,26,12,11,17
1976,8,26,49,41,49
1976,9,26,20,11,18
1976,10,26,50,50,44
1976,11,26,17,11,18
1976,12,26,47,42,42
1976,1,27,18,12,17
1976,2,27,42,48,43
1976,3,27,11,18,17
1976,4,27,42,42,43
1976,5,27,12,20,17
1976,6,27,49,48,49
1976,7,27,19,20,19
1976,8,27,50,42,44
1976,9,27,17,20,18
1976,10,27,47,47,42
1976,11,27,18,12,17
1976,12,27,48,41,47
1976,1,28,17,11,17
1976,2,28,49,45,49
1976,3,28,12,17,17
1976,4,28,49,49,50
1976,5,28,19,17,19
1976,6,28,50,47,44
1976,7,28,20,19,18
1976,8,28,47,49,42
1976,9,28,18,19,17
1976,10,28,48,48,47
1976,11,28,25,29,27
1976,12,28,55,60,51
1976,1,29,16,20,19
1976,2,29,50,46,44
1976,3,29,19,16,19
1976,4,29,50,50,44
1976,5,29,20,18,18
1976,6,29,47,46,42
1976,7,29,17,18,16
1976,8,29,48,50,47
1976,9,29,25,28,27
1976,10,29,55,55,51
1976,11,29,26,30,27
1976,12,29,56,59,51
1976,1,30,15,19,18
1976,3,30,20,15,18
1976,4,30,47,47,42
1976,5,30,17,15,16
1976,6,30,48,45,47
1976,7,30,18,17,17
1976,8,30,55,57,51
1976,9,30,26,27,27
1976,10,30,56,56,51
1976,11,30,23,27,23
1976,12,30,53,58,53
1976,1,31,14,18,16
1976,3,31,17,14,16
1976,5,31,18,16,17
1976,7,31,25,26,27
1976,8,31,56,58,51
1976,10,31,53,53,54
1976,12,31,54,57,52
1977,1,1,51,56,60
1977,2,1,22,21,21
1977,3,1,52,60,52
1977,4,1,29,28,26
1977,5,1,59,51,60
1977,6,1,30,30,21
1977,7,1,60,59,51
1977,8,1,27,30,25
1977,9,1,58,52,51
1977,10,1,28,21,25
1977,11,1,55,57,57
1977,12,1,25,21,27
1977,1,2,52,55,51
1977,2,2,29,30,25
1977,3,2,59,57,60
1977,4,2,30,27,21
1977,5,2,60,52,51
1977,6,2,27,27,25
1977,7,2,57,58,51
1977,8,2,28,29,25
1977,9,2,55,59,57
1977,10,2,25,30,27
1977,11,2,56,58,52
1977,12,2,26,22,26
1977,1,3,59,54,51
1977,2,3,30,29,25
1977,3,3,60,58,51
1977,4,3,27,26,25
1977,5,3,57,59,51
1977,6,3,28,28,25
1977,7,3,58,57,51
1977,8,3,25,28,27
1977,9,3,56,60,52
1977,10,3,26,29,26
1977,11,3,3,5,10
1977,12,3,33,39,34
1977,1,4,60,53,51
1977,2,4,27,27,24
1977,3,4,57,55,51
1977,4,4,28,25,25
1977,5,4,58,60,51
1977,6,4,25,25,27
1977,7,4,55,56,57
1977,8,4,26,27,26
1977,9,4,3,7,10
1977,10,4,33,38,34
1977,11,4,4,6,5
1977,12,4,34,40,35
1977,1,5,54,52,60
1977,2,5,28,28,27
1977,3,5,58,56,51
1977,4,5,27,24,24
1977,5,5,55,57,57
1977,6,5,26,26,25
1977,7,5,56,55,52
1977,8,5,33,36,34
1977,9,5,4,8,5
1977,10,5,34,37,35
1977,11,5,1,3,9
1977,12,5,31,37,35
1977,1,6,53,51,58
1977,2,6,35,35,33
1977,3,6,57,53,60
1977,4,6,28,23,28
1977,5,6,58,58,57
1977,6,6,35,33,33
1977,7,6,3,4,10
1977,8,6,34,35,35
1977,9,6,1,5,9
1977,10,6,31,36,35
1977,11,6,2,4,9
1977,12,6,32,38,35
1977,1,7,2,10,9
1977,2,7,36,36,33
1977,3,7,58,54,58
1977,4,7,35,32,33
1977,5,7,5,5,9
1977,6,7,36,34,33
1977,7,7,6,3,9
1977,8,7,31,34,35
1977,9,7,2,6,9
1977,10,7,32,35,35
1977,11,7,1,1,8
1977,12,7,31,35,34
1977,1,8,1,9,9
1977,2,8,33,33,34
1977,3,8,5,1,9
1977,4,8,36,31,33
1977,5,8,6,6,9
1977,6,8,33,31,33
1977,7,8,3,2,3
1977,8,8,34,34,36
1977,9,8,1,3,8
1977,10,8,31,34,34
1977,11,8,2,2,1
1977,12,8,32,36,32
1977,1,9,10,8,3
1977,2,9,34,34,36
1977,3,9,6,2,9
1977,4,9,33,40,33
1977,5,9,3,3,2
1977,6,9,34,32,36
1977,7,9,4,1,10
1977,8,9,31,31,34
1977,9,9,2,4,2
1977,10,9,32,33,32
1977,11,9,9,9,7
1977,12,9,39,33,33
1977,1,10,9,7,10
1977,2,10,31,31,34
1977,3,10,3,9,3
1977,4,10,34,39,36
1977,5,10,4,4,10
1977,6,10,31,39,34
1977,7,10,1,10,8
1977,8,10,32,32,31
1977,9,10,9,1,7
1977,10,10,39,32,33
1977,11,10,10,10,7
1977,12,10,40,34,33
1977,1,11,8,6,8
1977,2,11,32,32,31
1977,3,11,4,10,10
1977,4,11,31,38,34
1977,5,11,1,1,8
1977,6,11,32,40,32
1977,7,11,2,9,2
1977,8,11,39,39,33
1977,9,11,10,2,7
1977,10,11,40,31,33
1977,11,11,7,7,8
1977,12,11,37,31,37
1977,1,12,7,5,2
1977,2,12,31,37,33
1977,3,12,1,7,8
1977,4,12,32,37,32
1977,5,12,2,2,1
1977,6,12,39,37,33
1977,7,12,9,8,7
1977,8,12,40,40,33
1977,9,12,7,9,7
1977,10,12,37,40,37
1977,11,12,8,8,10
1977,12,12,38,32,34
1977,1,13,6,4,7
1977,2,13,32,38,33
1977,3,13,2,8,2
1977,4,13,31,36,33
1977,5,13,9,9,7
1977,6,13,40,38,33
1977,7,13,10,7,7
1977,8,13,37,37,38
1977,9,13,8,10,10
1977,10,13,38,39,34
1977,11,13,15,15,18
1977,12,13,45,49,42
1977,1,14,5,3,7
1977,2,14,39,35,35
1977,3,14,1,5,7
1977,4,14,32,35,33
1977,5,14,2,2,7
1977,6,14,39,35,35
1977,7,14,7,6,7
1977,8,14,38,38,34
1977,9,14,15,17,18
1977,10,14,45,48,42
1977,11,14,16,16,15
1977,12,14,46,50,46
1977,1,15,2,10,1
1977,2,15,40,36,33
1977,3,15,2,6,7
1977,4,15,39,32,35
1977,5,15,9,9,1
1977,6,15,40,36,34
1977,7,15,10,5,10
1977,8,15,45,45,42
1977,9,15,16,18,16
1977,10,15,46,47,46
1977,11,15,15,19,17
1977,12,15,45,47,41
1977,1,16,1,9,9
1977,2,16,47,43,50
1977,3,16,9,3,1
1977,4,16,40,31,33
1977,5,16,10,10,9
1977,6,16,47,43,50
1977,7,16,17,14,18
1977,8,16,48,50,48
1977,9,16,15,15,17
1977,10,16,45,46,41
1977,11,16,16,20,17
1977,12,16,46,48,41
1977,1,17,20,18,14
1977,2,17,48,44,48
1977,3,17,10,3,9
1977,4,17,47,50,50
1977,5,17,17,17,14
1977,6,17,48,45,48
1977,7,17,18,11,12
1977,8,17,45,47,41
1977,9,17,16,16,17
1977,10,17,46,45,41
1977,11,17,13,17,19
1977,12,17,43,45,45
1977,1,18,16,15,12
1977,2,18,45,41,44
1977,3,18,17,12,14
1977,4,18,48,46,48
1977,5,18,18,18,12
1977,6,18,45,44,44
1977,7,18,15,20,18
1977,8,18,46,48,49
1977,9,18,13,13,19
1977,10,18,43,50,45
1977,11,18,14,18,17
1977,12,18,44,45,43
1977,1,19,13,14,18
1977,2,19,42,50,43
1977,3,19,18,11,12
1977,4,19,45,43,44
1977,5,19,15,15,18
1977,6,19,46,43,43
1977,7,19,16,19,15
1977,8,19,43,45,45
1977,9,19,14,13,17
1977,10,19,44,49,43
1977,11,19,11,15,14
1977,12,19,41,44,48
1977,1,20,14,13,13
1977,2,20,49,47,43
1977,3,20,15,20,18
1977,4,20,42,44,43
1977,5,20,16,16,13
1977,6,20,43,42,45
1977,7,20,13,12,19
1977,8,20,44,46,43
1977,9,20,11,12,14
1977,10,20,41,48,48
1977,11,20,12,16,12
1977,12,20,42,43,46
1977,1,21,11,12,17
1977,2,21,50,48,43
1977,3,21,12,19,13
1977,4,21,49,41,43
1977,5,21,19,19,17
1977,6,21,50,41,43
1977,7,21,14,11,17
1977,8,21,41,43,49
1977,9,21,12,11,12
1977,10,21,42,50,46
1977,11,21,19,13,18
1977,12,21,49,42,42
1977,1,22,12,11,17
1977,2,22,47,45,49
1977,3,22,19,18,17
1977,4,22,50,42,43
1977,5,22,20,20,17
1977,6,22,47,50,49
1977,7,22,17,20,19
1977,8,22,42,44,46
1977,9,22,19,20,18
1977,10,22,49,47,42
1977,11,22,16,12,17
1977,12,22,46,41,47
1977,1,23,19,20,19
1977,2,23,48,46,44
1977,3,23,20,17,17
1977,4,23,47,49,49
1977,5,23,17,17,19
1977,6,23,48,49,44
1977,7,23,18,19,18
1977,8,23,45,49,42
1977,9,23,16,19,17
1977,10,23,46,48,47
1977,11,23,23,29,27
1977,12,23,53,60,51
1977,1,24,20,19,18
1977,2,24,45,43,42
1977,3,24,17,16,19
1977,4,24,48,50,44
1977,5,24,18,18,17
1977,6,24,45,48,42
1977,7,24,15,18,18
1977,8,24,46,50,47
1977,9,24,23,28,27
1977,10,24,53,55,51
1977,11,24,24,30,27
1977,12,24,54,59,51
1977,1,25,17,18,18
1977,2,25,46,44,47
1977,3,25,18,15,18
1977,4,25,45,47,42
1977,5,25,15,15,18
1977,6,25,46,47,47
1977,7,25,16,17,17
1977,8,25,53,57,51
1977,9,25,24,27,27
1977,10,25,54,56,51
1977,11,25,21,27,23
1977,12,25,51,58,53
1977,1,26,18,17,17
1977,2,26,53,51,51
1977,3,26,15,14,18
1977,4,26,46,48,47
1977,5,26,16,16,17
1977,6,26,53,56,51
1977,7,26,23,26,27
1977,8,26,54,58,51
1977,9,26,21,26,23
1977,10,26,51,53,53
1977,11,26,22,28,28
1977,12,26,52,57,52
1977,1,27,25,26,27
1977,2,27,54,52,51
1977,3,27,16,13,17
1977,4,27,53,55,51
1977,5,27,23,23,27
1977,6,27,54,53,51
1977,7,27,24,25,27
1977,8,27,51,55,53
1977,9,27,22,25,28
1977,10,27,52,54,52
1977,11,27,29,25,26
1977,12,27,59,56,52
1977,1,28,26,25,27
1977,2,28,51,59,53
1977,3,28,23,22,27
1977,4,28,54,56,51
1977,5,28,24,24,27
1977,6,28,51,52,53
1977,7,28,21,24,23
1977,8,28,52,56,52
1977,9,28,29,24,26
1977,10,28,59,51,52
1977,11,28,30,26,21
1977,12,28,60,55,51
1977,1,29,23,24,23
1977,3,29,24,21,27
1977,4,29,51,53,53
1977,5,29,21,21,23
1977,6,29,52,51,52
1977,7,29,22,23,28
1977,8,29,59,53,60
1977,9,29,30,23,21
1977,10,29,60,52,51
1977,11,29,27,23,25
1977,12,29,57,54,51
1977,1,30,24,23,28
1977,3,30,21,30,23
1977,4,30,52,54,52
1977,5,30,22,22,28
1977,6,30,59,60,60
1977,7,30,29,22,26
1977,8,30,60,54,51
1977,9,30,27,22,25
1977,10,30,57,59,51
1977,11,30,28,24,25
1977,12,30,58,53,51
1977,1,31,21,22,26
1977,3,31,22,29,28
1977,5,31,29,29,26
1977,7,31,30,21,21
1977,8,31,57,51,51
1977,10,31,58,60,51
1977,12,31,55,52,57
1978,1,1,56,51,52
1978,2,1,33,36,34
1978,3,1,56,54,57
1978,4,1,25,23,26
1978,5,1,55,58,53
1978,6,1,34,33,34
1978,7,1,4,4,10
1978,8,1,33,35,35
1978,9,1,2,5,9
1978,10,1,32,36,35
1978,11,1,1,4,9
1978,12,1,31,38,35
1978,1,2,3,10,10
1978,2,2,34,35,35
1978,3,2,55,54,52
1978,4,2,34,32,34
1978,5,2,4,5,10
1978,6,2,33,34,35
1978,7,2,3,3,5
1978,8,2,32,34,35
1978,9,2,1,6,9
1978,10,2,31,35,35
1978,11,2,10,1,1
1978,12,2,38,35,31
1978,1,3,4,9,5
1978,2,3,31,34,35
1978,3,3,4,1,10
1978,4,3,33,31,35
1978,5,3,3,6,5
1978,6,3,32,31,35
1978,7,3,2,2,9
1978,8,3,31,33,35
1978,9,3,10,3,1
1978,10,3,40,34,31
1978,11,3,9,2,10
1978,12,3,39,36,36
1978,1,4,1,8,9
1978,2,4,32,34,36
1978,3,4,3,2,5
1978,4,4,32,40,35
1978,5,4,2,3,9
1978,6,4,31,32,35
1978,7,4,1,1,9
1978,8,4,40,32,31
1978,9,4,9,4,10
1978,10,4,39,33,36
1978,11,4,8,9,8
1978,12,4,38,33,34
1978,1,5,2,7,9
1978,2,5,39,31,34
1978,3,5,2,9,9
1978,4,5,32,39,36
1978,5,5,1,4,9
1978,6,5,40,39,31
1978,7,5,10,10,1
1978,8,5,39,31,36
1978,9,5,8,1,8
1978,10,5,38,32,34
1978,11,5,7,10,9
1978,12,5,37,34,39
1978,1,6,1,6,8
1978,2,6,40,32,32
1978,3,6,2,10,10
1978,4,6,39,38,34
1978,5,6,9,1,8
1978,6,6,40,40,32
1978,7,6,9,9,10
1978,8,6,36,40,34
1978,9,6,7,2,9
1978,10,6,37,31,39
1978,11,6,6,7,9
1978,12,6,36,31,33
1978,1,7,2,5,2
1978,2,7,37,39,33
1978,3,7,9,7,8
1978,4,7,40,37,32
1978,5,7,10,2,2
1978,6,7,37,37,33
1978,7,7,7,8,7
1978,8,7,37,39,39
1978,9,7,6,9,9
1978,10,7,36,40,33
1978,11,7,5,8,9
1978,12,7,36,32,34
1978,1,8,9,4,7
1978,2,8,38,40,33
1978,3,8,10,8,2
1978,4,8,37,36,33
1978,5,8,7,9,7
1978,6,8,38,38,33
1978,7,8,8,7,7
1978,8,8,35,37,27
1978,9,8,6,10,10
1978,10,8,35,39,33
1978,11,8,13,15,18
1978,12,8,43,49,42
1978,1,9,10,3,7
1978,2,9,35,37,37
1978,3,9,7,5,7
1978,4,9,38,35,33
1978,5,9,8,10,7
1978,6,9,35,35,37
1978,7,9,5,6,7
1978,8,9,36,38,39
1978,9,9,13,17,18
1978,10,9,43,48,42
1978,11,9,14,16,16
1978,12,9,44,50,46
1978,1,10,7,2,7
1978,2,10,36,38,34
1978,3,10,8,6,7
1978,4,10,35,34,37
1978,5,10,5,7,7
1978,6,10,36,36,34
1978,7,10,6,5,10
1978,8,10,43,45,42
1978,9,10,14,18,16
1978,10,10,44,47,46
1978,11,10,11,13,17
1978,12,10,41,47,41
1978,1,11,8,1,10
1978,2,11,43,45,42
1978,3,11,5,3,7
1978,4,11,36,33,34
1978,5,11,6,8,10
1978,6,11,43,43,42
1978,7,11,13,14,18
1978,8,11,44,46,46
1978,9,11,11,15,17
1978,10,11,41,46,41
1978,11,11,12,14,17
1978,12,11,42,48,41
1978,1,12,15,20,18
1978,2,12,44,44,48
1978,3,12,6,4,10
1978,4,12,43,42,42
1978,5,12,13,15,18
1978,6,12,44,44,46
1978,7,12,14,13,16
1978,8,12,41,43,41
1978,9,12,12,16,17
1978,10,12,42,45,41
1978,11,12,19,11,11
1978,12,12,49,45,41
1978,1,13,16,19,16
1978,2,13,41,41,42
1978,3,13,13,11,18
1978,4,13,44,41,48
1978,5,13,14,16,16
1978,6,13,41,41,42
1978,7,13,11,12,17
1978,8,13,42,44,41
1978,9,13,19,13,11
1978,10,13,49,44,41
1978,11,13,20,12,18
1978,12,13,50,46,44
1978,1,14,15,18,17
1978,2,14,42,42,49
1978,3,14,14,12,12
1978,4,14,41,50,41
1978,5,14,11,15,17
1978,6,14,42,42,41
1978,7,14,12,11,17
1978,8,14,49,41,41
1978,9,14,20,14,18
1978,10,14,50,43,44
1978,11,14,17,19,19
1978,12,14,47,43,42
1978,1,15,16,17,17
1978,2,15,42,49,45
1978,3,15,11,19,17
1978,4,15,42,47,49
1978,5,15,12,16,17
1978,6,15,49,49,45
1978,7,15,19,20,19
1978,8,15,50,42,44
1978,9,15,17,11,16
1978,10,15,47,42,42
1978,11,15,18,20,20
1978,12,15,48,44,46
1978,1,16,13,14,19
1978,2,16,41,50,43
1978,3,16,12,20,15
1978,4,16,42,46,45
1978,5,16,19,13,19
1978,6,16,50,50,44
1978,7,16,20,19,18
1978,8,16,47,43,42
1978,9,16,18,12,12
1978,10,16,48,41,50
1978,11,16,15,13,15
1978,12,16,45,41,41
1978,1,17,14,13,17
1978,2,17,50,47,49
1978,3,17,12,18,19
1978,4,17,41,45,43
1978,5,17,11,14,17
1978,6,17,50,50,48
1978,7,17,17,16,14
1978,8,17,48,44,46
1978,9,17,15,19,15
1978,10,17,45,50,41
1978,11,17,16,14,15
1978,12,17,46,42,49
1978,1,18,11,12,14
1978,2,18,49,48,46
1978,3,18,11,17,17
1978,4,18,50,49,49
1978,5,18,20,11,14
1978,6,18,49,49,46
1978,7,18,19,15,12
1978,8,18,45,41,41
1978,9,18,16,20,13
1978,10,18,46,49,41
1978,11,18,23,21,29
1978,12,18,56,60,53
1978,1,19,12,19,12
1978,2,19,48,43,42
1978,3,19,20,16,19
1978,4,19,49,50,46
1978,5,19,19,12,12
1978,6,19,48,48,42
1978,7,19,18,14,18
1978,8,19,47,42,49
1978,9,19,26,28,29
1978,10,19,53,54,53
1978,11,19,25,22,27
1978,12,19,55,59,51
1978,1,20,19,18,18
1978,2,20,47,44,47
1978,3,20,19,15,12
1978,4,20,58,47,42
1978,5,20,18,19,18
1978,6,20,47,47,48
1978,7,20,17,17,18
1978,8,20,56,59,53
1978,9,20,25,27,27
1978,10,20,55,53,51
1978,11,20,24,29,22
1978,12,20,54,58,53
1978,1,21,16,17,17
1978,2,21,56,51,51
1978,3,21,18,14,18
1978,4,21,47,48,47
1978,5,21,17,16,17
1978,6,21,56,56,51
1978,7,21,26,26,29
1978,8,21,55,60,51
1978,9,21,24,26,23
1978,10,21,54,52,58
1978,11,21,23,30,30
1978,12,21,53,57,56
1978,1,22,23,26,27
1978,2,22,55,52,51
1978,3,22,17,13,17
1978,4,22,56,55,51
1978,5,22,26,23,27
1978,6,22,55,55,51
1978,7,22,25,25,27
1978,8,22,54,57,53
1978,9,22,23,25,30
1978,10,22,53,54,53
1978,11,22,22,27,26
1978,12,22,52,56,52
1978,1,23,24,25,27
1978,2,23,54,59,53
1978,3,23,26,22,27
1978,4,23,55,56,51
1978,5,23,25,24,27
1978,6,23,54,54,53
1978,7,23,24,24,23
1978,8,23,53,56,52
1978,9,23,22,24,26
1978,10,23,52,51,52
1978,11,23,21,26,21
1978,12,23,51,55,51
1978,1,24,21,24,23
1978,2,24,53,60,52
1978,3,24,25,21,27
1978,4,24,54,53,53
1978,5,24,24,21,23
1978,6,24,53,53,52
1978,7,24,23,23,28
1978,8,24,52,53,52
1978,9,24,21,23,21
1978,10,24,51,52,51
1978,11,24,30,23,25
1978,12,24,60,54,51
1978,1,25,22,23,28
1978,2,25,60,57,60
1978,3,25,24,30,23
1978,4,25,53,54,52
1978,5,25,23,22,28
1978,6,25,52,52,51
1978,7,25,22,22,26
1978,8,25,51,54,51
1978,9,25,30,22,25
1978,10,25,60,59,51
1978,11,25,29,24,25
1978,12,25,59,53,51
1978,1,26,29,22,26
1978,2,26,59,58,51
1978,3,26,23,29,28
1978,4,26,60,51,60
1978,5,26,22,29,26
